-39.53	-1.1236e-053	-1.683e-025
-39.527	-1.1233e-053	-1.6826e-025
-39.525	-1.1231e-053	-1.6822e-025
-39.522	-1.1228e-053	-1.6818e-025
-39.52	-1.1225e-053	-1.6814e-025
-39.517	-1.1223e-053	-1.6809e-025
-39.515	-1.122e-053	-1.6805e-025
-39.512	-1.1217e-053	-1.6801e-025
-39.51	-1.1215e-053	-1.6797e-025
-39.507	-1.1212e-053	-1.6793e-025
-39.505	-1.1209e-053	-1.6789e-025
-39.502	-1.1206e-053	-1.6785e-025
-39.5	-1.1204e-053	-1.6781e-025
-39.497	-1.1201e-053	-1.6777e-025
-39.495	-1.1198e-053	-1.6773e-025
-39.492	-1.1196e-053	-1.6769e-025
-39.49	-1.1193e-053	-1.6765e-025
-39.487	-1.119e-053	-1.6761e-025
-39.485	-1.1188e-053	-1.6757e-025
-39.482	-1.1185e-053	-1.6753e-025
-39.48	-1.1182e-053	-1.6749e-025
-39.477	-1.1179e-053	-1.6745e-025
-39.475	-1.1177e-053	-1.6741e-025
-39.472	-1.1174e-053	-1.6737e-025
-39.47	-1.1171e-053	-1.6733e-025
-39.467	-1.1169e-053	-1.6729e-025
-39.465	-1.1166e-053	-1.6725e-025
-39.462	-1.1163e-053	-1.6721e-025
-39.46	-1.1161e-053	-1.6717e-025
-39.457	-1.1158e-053	-1.6713e-025
-39.455	-1.1155e-053	-1.6708e-025
-39.452	-1.1153e-053	-1.6704e-025
-39.45	-1.115e-053	-1.67e-025
-39.447	-1.1147e-053	-1.6696e-025
-39.445	-1.1144e-053	-1.6692e-025
-39.442	-1.1142e-053	-1.6688e-025
-39.44	-1.1139e-053	-1.6684e-025
-39.437	-1.1136e-053	-1.668e-025
-39.435	-1.1134e-053	-1.6676e-025
-39.432	-1.1131e-053	-1.6672e-025
-39.43	-1.1128e-053	-1.6668e-025
